Photo,"Label (1 = Striped, 0 = Unstriped)",,
00000614_023.jpg,,,
00000614_025.jpg,,,
00000614_029.jpg,,,
00000615_001.jpg,,,
00000615_007.jpg,,,
00000615_012.jpg,,,
00000615_015.jpg,,,
00000615_018.jpg,,,
00000615_019.jpg,,,
00000615_020.jpg,,,
00000615_023.jpg,,,
00000615_026.jpg,,,
00000615_027.jpg,,,
00000616_000.jpg,,,
00000616_007.jpg,,,
00000616_010.jpg,,,
00000616_011.jpg,,,
00000616_014.jpg,,,
00000616_020.jpg,,,
00000617_001.jpg,,,
00000617_003.jpg,,,
00000617_009.jpg,,,
00000617_013.jpg,,,
00000617_015.jpg,,,
00000617_018.jpg,,,
00000617_022.jpg,,,
00000617_023.jpg,,,
00000617_026.jpg,,,
00000617_028.jpg,,,
00000617_029.jpg,,,
00000618_004.jpg,,,
00000618_012.jpg,,,
00000618_014.jpg,,,
00000618_016.jpg,,,
00000618_022.jpg,,,
00000618_024.jpg,,,
00000619_000.jpg,,,
00000619_001.jpg,,,
00000619_002.jpg,,,
00000619_003.jpg,,,
00000619_010.jpg,,,
00000619_012.jpg,,,
00000619_015.jpg,,,
00000619_022.jpg,,,
00000619_025.jpg,,,
00000619_027.jpg,,,
00000619_028.jpg,,,
00000620_000.jpg,,,
00000620_001.jpg,,,
00000620_004.jpg,,,
00000620_005.jpg,,,
00000620_010.jpg,,,
00000620_019.jpg,,,
00000620_023.jpg,,,
00000620_024.jpg,,,
00000620_025.jpg,,,
00000621_021.jpg,,,
00000621_023.jpg,,,
00000621_028.jpg,,,
00000621_029.jpg,,,
00000622_001.jpg,,,
00000622_002.jpg,,,
00000622_008.jpg,,,
00000622_011.jpg,,,
00000622_012.jpg,,,
00000622_015.jpg,,,
00000622_019.jpg,,,
00000622_020.jpg,,,
00000622_021.jpg,,,
00000622_022.jpg,,,
00000622_027.jpg,,,
00000622_029.jpg,,,
00000623_002.jpg,,,
00000623_011.jpg,,,
00000623_012.jpg,,,
00000623_019.jpg,,,
00000623_020.jpg,,,
00000623_023.jpg,,,
00000623_027.jpg,,,
00000624_006.jpg,,,
00000624_009.jpg,,,
00000624_010.jpg,,,
00000624_021.jpg,,,
00000624_027.jpg,,,
00000625_005.jpg,,,
00000625_006.jpg,,,
00000625_012.jpg,,,
00000625_017.jpg,,,
00000625_018.jpg,,,
00000625_019.jpg,,,
00000625_024.jpg,,,
00000625_027.jpg,,,
00000626_006.jpg,,,
00000626_011.jpg,,,
00000626_018.jpg,,,
00000626_021.jpg,,,
00000626_023.jpg,,,
00000626_026.jpg,,,
00000626_029.jpg,,,
00000627_001.jpg,,,
00000627_011.jpg,,,
00000627_012.jpg,,,
00000627_019.jpg,,,
00000627_022.jpg,,,
00000627_024.jpg,,,
00000628_002.jpg,,,
00000628_005.jpg,,,
00000628_006.jpg,,,
00000628_010.jpg,,,
00000628_015.jpg,,,
00000628_016.jpg,,,
00000628_018.jpg,,,
00000628_021.jpg,,,
00000628_023.jpg,,,
00000629_002.jpg,,,
00000629_009.jpg,,,
00000629_012.jpg,,,
00000629_014.jpg,,,
00000629_017.jpg,,,
00000629_021.jpg,,,
00000629_025.jpg,,,
00000629_026.jpg,,,
00000630_000.jpg,,,
00000630_001.jpg,,,
00000630_007.jpg,,,
00000630_011.jpg,,,
00000630_012.jpg,,,
00000630_022.jpg,,,
00000630_023.jpg,,,
00000630_024.jpg,,,
00000630_028.jpg,,,
00000631_004.jpg,,,
00000631_006.jpg,,,
00000631_008.jpg,,,
00000631_014.jpg,,,
00000631_015.jpg,,,
00000631_019.jpg,,,
00000631_020.jpg,,,
00000631_022.jpg,,,
00000631_023.jpg,,,
00000631_024.jpg,,,
00000631_028.jpg,,,
00000632_003.jpg,,,
00000632_006.jpg,,,
00000632_012.jpg,,,
00000632_016.jpg,,,
00000632_022.jpg,,,
00000632_024.jpg,,,
00000632_029.jpg,,,
00000633_000.jpg,,,
00000633_001.jpg,,,
00000633_002.jpg,,,
00000633_003.jpg,,,
00000633_004.jpg,,,
00000633_007.jpg,,,
00000633_009.jpg,,,
00000633_013.jpg,,,
00000633_014.jpg,,,
00000633_017.jpg,,,
00000633_023.jpg,,,
00000633_024.jpg,,,
00000634_004.jpg,,,
00000634_007.jpg,,,
00000634_009.jpg,,,
00000634_010.jpg,,,
00000634_011.jpg,,,
00000634_013.jpg,,,
00000634_014.jpg,,,
00000634_019.jpg,,,
00000634_021.jpg,,,
00000634_026.jpg,,,
00000635_002.jpg,,,
00000635_006.jpg,,,
00000635_008.jpg,,,
00000635_010.jpg,,,
00000635_011.jpg,,,
00000635_012.jpg,,,
00000635_013.jpg,,,
00000635_014.jpg,,,
00000635_020.jpg,,,
00000635_023.jpg,,,
00000635_024.jpg,,,
00000635_027.jpg,,,
00000635_029.jpg,,,
00000636_000.jpg,,,
00000636_003.jpg,,,
00000636_005.jpg,,,
00000636_007.jpg,,,
00000636_012.jpg,,,
00000636_013.jpg,,,
00000636_017.jpg,,,
00000636_022.jpg,,,
00000636_024.jpg,,,
00000637_000.jpg,,,
00000637_004.jpg,,,
00000637_005.jpg,,,
00000637_006.jpg,,,
00000637_021.jpg,,,
00000637_023.jpg,,,
00000637_026.jpg,,,
00000637_029.jpg,,,
00000638_001.jpg,,,
00000638_004.jpg,,,
00000638_006.jpg,,,
00000638_013.jpg,,,
00000638_017.jpg,,,
00000638_019.jpg,,,
00000638_020.jpg,,,
00000638_021.jpg,,,
00000638_022.jpg,,,
00000638_029.jpg,,,
00000639_012.jpg,,,
00000639_025.jpg,,,
00000639_026.jpg,,,
00000640_003.jpg,,,
00000640_006.jpg,,,
00000640_017.jpg,,,
00000640_018.jpg,,,
00000640_019.jpg,,,
00000640_020.jpg,,,
00000640_021.jpg,,,
00000640_023.jpg,,,
00000640_024.jpg,,,
00000640_026.jpg,,,
00000641_000.jpg,,,
00000641_005.jpg,,,
00000641_010.jpg,,,
00000641_015.jpg,,,
00000641_022.jpg,,,
00000641_029.jpg,,,
00000642_001.jpg,,,
00000642_003.jpg,,,
00000642_005.jpg,,,
00000642_007.jpg,,,
00000642_009.jpg,,,
00000642_011.jpg,,,
00000642_015.jpg,,,
00000642_018.jpg,,,
00000642_020.jpg,,,
00000642_023.jpg,,,
00000642_028.jpg,,,
00000643_001.jpg,,,
00000643_004.jpg,,,
00000643_006.jpg,,,
00000643_007.jpg,,,
00000643_023.jpg,,,
00000643_025.jpg,,,
00000643_028.jpg,,,
00000644_003.jpg,,,
00000644_007.jpg,,,
00000644_013.jpg,,,
00000644_021.jpg,,,
00000644_023.jpg,,,
00000644_025.jpg,,,
00000644_026.jpg,,,
00000645_002.jpg,,,
00000645_003.jpg,,,
00000645_004.jpg,,,
00000645_005.jpg,,,
00000645_008.jpg,,,
00000645_014.jpg,,,
00000645_016.jpg,,,
00000645_017.jpg,,,
00000645_024.jpg,,,
00000645_026.jpg,,,
00000645_027.jpg,,,
00000645_028.jpg,,,
00000646_001.jpg,,,
00000646_003.jpg,,,
00000646_004.jpg,,,
00000646_005.jpg,,,
00000646_007.jpg,,,
00000646_008.jpg,,,
00000646_013.jpg,,,
00000646_014.jpg,,,
00000646_016.jpg,,,
00000646_020.jpg,,,
00000646_028.jpg,,,
00000646_029.jpg,,,
00000647_007.jpg,,,
00000647_013.jpg,,,
00000647_016.jpg,,,
00000647_018.jpg,,,
00000647_020.jpg,,,
00000647_022.jpg,,,
00000648_001.jpg,,,
00000648_002.jpg,,,
00000648_003.jpg,,,
00000648_005.jpg,,,
00000648_007.jpg,,,
00000648_008.jpg,,,
00000648_009.jpg,,,
00000648_010.jpg,,,
00000648_011.jpg,,,
00000648_020.jpg,,,
00000648_021.jpg,,,
00000648_026.jpg,,,
00000648_027.jpg,,,
00000648_029.jpg,,,
00000649_001.jpg,,,
00000649_005.jpg,,,
00000649_006.jpg,,,
00000649_007.jpg,,,
00000649_008.jpg,,,
00000649_010.jpg,,,
00000649_012.jpg,,,
00000649_016.jpg,,,
00000649_017.jpg,,,
00000650_000.jpg,,,
00000650_001.jpg,,,
00000650_002.jpg,,,
00000650_005.jpg,,,
00000650_006.jpg,,,
00000650_007.jpg,,,
00000650_009.jpg,,,
00000650_011.jpg,,,
00000650_013.jpg,,,
00000650_014.jpg,,,
00000650_015.jpg,,,
00000650_023.jpg,,,
00000650_024.jpg,,,
00000650_026.jpg,,,
00000650_027.jpg,,,
00000650_028.jpg,,,
00000650_029.jpg,,,
00000651_000.jpg,,,
00000651_009.jpg,,,
00000651_010.jpg,,,
00000651_014.jpg,,,
00000651_016.jpg,,,
00000651_021.jpg,,,
00000651_022.jpg,,,
00000651_023.jpg,,,
00000651_024.jpg,,,
00000652_002.jpg,,,
00000652_006.jpg,,,
00000652_009.jpg,,,
00000652_011.jpg,,,
00000652_019.jpg,,,
00000652_023.jpg,,,
00000652_029.jpg,,,
00000653_000.jpg,,,
00000653_002.jpg,,,
00000653_003.jpg,,,
00000653_004.jpg,,,
00000653_008.jpg,,,
00000653_017.jpg,,,
00000653_018.jpg,,,
00000653_019.jpg,,,
00000653_026.jpg,,,
00000653_028.jpg,,,
00000654_003.jpg,,,
00000654_009.jpg,,,
00000654_013.jpg,,,
00000654_014.jpg,,,
00000654_016.jpg,,,
00000654_017.jpg,,,
00000654_018.jpg,,,
00000654_027.jpg,,,
00000655_011.jpg,,,
00000655_013.jpg,,,
00000655_021.jpg,,,
00000655_025.jpg,,,
00000655_027.jpg,,,
00000655_028.jpg,,,
00000655_029.jpg,,,
00000656_009.jpg,,,
00000656_010.jpg,,,
00000656_012.jpg,,,
00000656_016.jpg,,,
00000656_017.jpg,,,
00000656_020.jpg,,,
00000656_021.jpg,,,
00000656_023.jpg,,,
00000656_025.jpg,,,
00000657_000.jpg,,,
00000657_001.jpg,,,
00000657_003.jpg,,,
00000657_005.jpg,,,
00000657_007.jpg,,,
00000657_011.jpg,,,
00000657_012.jpg,,,
00000657_013.jpg,,,
00000657_016.jpg,,,
00000657_018.jpg,,,
00000657_022.jpg,,,
00000657_024.jpg,,,
00000657_025.jpg,,,
00000657_026.jpg,,,
00000657_028.jpg,,,
00000657_029.jpg,,,
00000658_000.jpg,,,
00000658_003.jpg,,,
00000658_005.jpg,,,
00000658_007.jpg,,,
00000658_009.jpg,,,
00000658_011.jpg,,,
00000658_016.jpg,,,
00000658_017.jpg,,,
00000658_021.jpg,,,
00000658_022.jpg,,,
00000658_026.jpg,,,
00000659_000.jpg,,,
00000659_003.jpg,,,
00000659_010.jpg,,,
00000659_011.jpg,,,
00000659_013.jpg,,,
00000659_016.jpg,,,
00000659_020.jpg,,,
00000659_022.jpg,,,
00000659_024.jpg,,,
00000659_027.jpg,,,
00000659_028.jpg,,,
00000659_029.jpg,,,
00000660_000.jpg,,,
00000660_009.jpg,,,
00000660_022.jpg,,,
00000660_023.jpg,,,
00000660_026.jpg,,,
00000660_027.jpg,,,
00000660_028.jpg,,,
00000660_029.jpg,,,
00000661_003.jpg,,,
00000661_005.jpg,,,
00000661_008.jpg,,,
00000661_012.jpg,,,
00000661_013.jpg,,,
00000661_014.jpg,,,
00000661_015.jpg,,,
00000661_016.jpg,,,
00000661_017.jpg,,,
00000661_028.jpg,,,
00000662_002.jpg,,,
00000662_006.jpg,,,
00000662_026.jpg,,,
00000663_000.jpg,,,
00000663_005.jpg,,,
00000663_007.jpg,,,
00000663_012.jpg,,,
00000663_014.jpg,,,
00000663_016.jpg,,,
00000663_019.jpg,,,
00000663_020.jpg,,,
00000663_022.jpg,,,
00000663_023.jpg,,,
00000663_028.jpg,,,
00000665_003.jpg,,,
00000665_010.jpg,,,
00000665_012.jpg,,,
00000665_017.jpg,,,
00000665_018.jpg,,,
00000665_027.jpg,,,
00000666_000.jpg,,,
00000666_005.jpg,,,
00000666_007.jpg,,,
00000666_009.jpg,,,
00000666_012.jpg,,,
00000666_014.jpg,,,
00000666_015.jpg,,,
00000666_016.jpg,,,
00000666_019.jpg,,,
00000666_020.jpg,,,
00000666_024.jpg,,,
00000666_026.jpg,,,
00000666_027.jpg,,,
00000667_000.jpg,,,
00000667_008.jpg,,,
00000667_014.jpg,,,
00000667_016.jpg,,,
00000667_022.jpg,,,
00000667_024.jpg,,,
00000668_000.jpg,,,
00000668_002.jpg,,,
00000668_007.jpg,,,
00000668_010.jpg,,,
00000668_012.jpg,,,
00000668_014.jpg,,,
00000668_017.jpg,,,
00000668_019.jpg,,,
00000668_022.jpg,,,
00000668_024.jpg,,,
00000668_025.jpg,,,
00000669_004.jpg,,,
00000669_005.jpg,,,
00000669_006.jpg,,,
00000669_011.jpg,,,
00000669_017.jpg,,,
00000669_021.jpg,,,
00000669_027.jpg,,,
00000669_029.jpg,,,
00000670_000.jpg,,,
00000670_005.jpg,,,
00000670_010.jpg,,,
00000670_012.jpg,,,
00000670_019.jpg,,,
00000670_022.jpg,,,
00000670_029.jpg,,,
00000671_005.jpg,,,
00000671_007.jpg,,,
00000671_009.jpg,,,
00000671_010.jpg,,,
00000671_011.jpg,,,
00000671_018.jpg,,,
00000671_028.jpg,,,
00000671_029.jpg,,,
00000672_013.jpg,,,
00000672_014.jpg,,,
00000672_018.jpg,,,
00000672_020.jpg,,,
00000672_025.jpg,,,
00000672_027.jpg,,,
00000673_002.jpg,,,
00000673_012.jpg,,,
00000673_014.jpg,,,
00000673_018.jpg,,,
00000673_021.jpg,,,
00000673_024.jpg,,,
00000673_026.jpg,,,
00000673_027.jpg,,,
00000674_006.jpg,,,
00000674_007.jpg,,,
00000674_008.jpg,,,
00000674_014.jpg,,,
00000674_018.jpg,,,
00000674_019.jpg,,,
00000674_022.jpg,,,
00000674_023.jpg,,,
00000674_026.jpg,,,
00000674_028.jpg,,,
00000674_029.jpg,,,
00000675_000.jpg,,,
00000675_001.jpg,,,
00000675_003.jpg,,,
00000675_005.jpg,,,
00000675_007.jpg,,,
00000675_011.jpg,,,
00000675_013.jpg,,,
00000675_017.jpg,,,
00000675_018.jpg,,,
00000675_019.jpg,,,
00000675_023.jpg,,,
00000675_026.jpg,,,
00000675_028.jpg,,,
00000676_000.jpg,,,
00000676_002.jpg,,,
00000676_008.jpg,,,
00000676_009.jpg,,,
00000676_016.jpg,,,
00000676_017.jpg,,,
00000676_018.jpg,,,
00000676_019.jpg,,,
00000676_021.jpg,,,
00000676_022.jpg,,,
00000676_024.jpg,,,
00000677_000.jpg,,,
00000677_001.jpg,,,
00000677_011.jpg,,,
00000677_015.jpg,,,
00000677_017.jpg,,,
00000677_021.jpg,,,
00000677_022.jpg,,,
00000677_024.jpg,,,
00000677_025.jpg,,,
00000678_000.jpg,,,
00000678_003.jpg,,,
00000678_006.jpg,,,
00000678_013.jpg,,,
00000678_014.jpg,,,
00000678_020.jpg,,,
00000678_025.jpg,,,
00000678_028.jpg,,,
00000679_000.jpg,,,
00000679_002.jpg,,,
00000679_004.jpg,,,
00000679_005.jpg,,,
00000679_009.jpg,,,
00000679_013.jpg,,,
00000679_015.jpg,,,
00000679_018.jpg,,,
00000679_019.jpg,,,
00000679_022.jpg,,,
00000679_023.jpg,,,
00000680_003.jpg,,,
00000680_007.jpg,,,
00000680_009.jpg,,,
00000680_017.jpg,,,
00000680_018.jpg,,,
00000680_021.jpg,,,
00000680_024.jpg,,,
00000680_025.jpg,,,
00000681_002.jpg,,,
00000681_010.jpg,,,
00000681_012.jpg,,,
00000681_013.jpg,,,
00000681_019.jpg,,,
00000681_027.jpg,,,
00000681_028.jpg,,,
00000682_005.jpg,,,
00000682_008.jpg,,,
00000682_012.jpg,,,
00000682_014.jpg,,,
00000682_022.jpg,,,
00000682_029.jpg,,,
00000683_001.jpg,,,
00000683_003.jpg,,,
00000683_005.jpg,,,
00000683_008.jpg,,,
00000683_009.jpg,,,
00000683_012.jpg,,,
00000683_019.jpg,,,
00000683_024.jpg,,,
00000683_029.jpg,,,
00000684_001.jpg,,,
00000684_002.jpg,,,
00000684_008.jpg,,,
00000684_017.jpg,,,
00000684_018.jpg,,,
00000684_019.jpg,,,
00000684_020.jpg,,,
00000684_021.jpg,,,
00000684_025.jpg,,,
00000684_027.jpg,,,
00000685_004.jpg,,,
00000685_005.jpg,,,
00000685_007.jpg,,,
00000685_012.jpg,,,
00000685_015.jpg,,,
00000685_016.jpg,,,
00000685_017.jpg,,,
00000685_019.jpg,,,
00000685_026.jpg,,,
00000686_007.jpg,,,
00000686_010.jpg,,,
00000686_013.jpg,,,
00000686_017.jpg,,,
00000686_018.jpg,,,
00000686_020.jpg,,,
00000686_021.jpg,,,
00000686_023.jpg,,,
00000686_027.jpg,,,
00000686_029.jpg,,,
00000687_000.jpg,,,
00000687_004.jpg,,,
00000687_009.jpg,,,
00000687_012.jpg,,,
00000688_001.jpg,,,
00000688_002.jpg,,,
00000688_005.jpg,,,
00000688_009.jpg,,,
00000688_013.jpg,,,
00000688_017.jpg,,,
00000688_018.jpg,,,
00000688_021.jpg,,,
00000688_022.jpg,,,
00000688_024.jpg,,,
00000688_027.jpg,,,
00000689_005.jpg,,,
00000689_008.jpg,,,
00000689_027.jpg,,,
00000690_003.jpg,,,
00000690_004.jpg,,,
00000690_019.jpg,,,
00000690_023.jpg,,,
00000690_026.jpg,,,
00000690_028.jpg,,,
00000691_001.jpg,,,
00000691_002.jpg,,,
00000691_003.jpg,,,
00000691_004.jpg,,,
00000691_007.jpg,,,
00000691_010.jpg,,,
00000691_012.jpg,,,
00000691_014.jpg,,,
00000691_021.jpg,,,
00000691_022.jpg,,,
00000691_023.jpg,,,
00000691_025.jpg,,,
00000691_026.jpg,,,
00000692_001.jpg,,,
00000692_003.jpg,,,
00000692_006.jpg,,,
00000692_015.jpg,,,
00000692_029.jpg,,,
00000693_000.jpg,,,
00000693_005.jpg,,,
00000693_013.jpg,,,
00000693_014.jpg,,,
00000693_016.jpg,,,
00000693_020.jpg,,,
00000693_021.jpg,,,
00000693_022.jpg,,,
00000693_029.jpg,,,
00000694_002.jpg,,,
00000694_009.jpg,,,
00000694_015.jpg,,,
00000694_018.jpg,,,
00000694_022.jpg,,,
00000695_004.jpg,,,
00000695_005.jpg,,,
00000695_014.jpg,,,
00000695_015.jpg,,,
00000695_017.jpg,,,
00000695_019.jpg,,,
00000695_024.jpg,,,
00000695_025.jpg,,,
00000696_000.jpg,,,
00000696_002.jpg,,,
00000696_016.jpg,,,
00000696_017.jpg,,,
00000696_020.jpg,,,
00000696_022.jpg,,,
00000696_023.jpg,,,
00000696_025.jpg,,,
00000696_027.jpg,,,
00000697_007.jpg,,,
00000697_009.jpg,,,
00000697_011.jpg,,,
00000697_014.jpg,,,
00000697_018.jpg,,,
00000697_021.jpg,,,
00000697_024.jpg,,,
00000697_028.jpg,,,
00000698_001.jpg,,,
00000698_016.jpg,,,
00000698_019.jpg,,,
00000698_023.jpg,,,
00000698_025.jpg,,,
00000699_000.jpg,,,
00000699_002.jpg,,,
00000699_008.jpg,,,
00000699_010.jpg,,,
00000699_019.jpg,,,
