Photo,"Label (1 = Striped, 0 = Unstriped)"
00001077_001.jpg,
00001077_004.jpg,
00001077_010.jpg,
00001077_011.jpg,
00001077_013.jpg,
00001077_019.jpg,
00001077_022.jpg,
00001077_023.jpg,
00001078_001.jpg,
00001078_004.jpg,
00001078_006.jpg,
00001078_023.jpg,
00001078_026.jpg,
00001078_029.jpg,
00001079_002.jpg,
00001079_009.jpg,
00001079_011.jpg,
00001079_024.jpg,
00001079_028.jpg,
00001080_002.jpg,
00001080_008.jpg,
00001080_009.jpg,
00001080_014.jpg,
00001080_024.jpg,
00001080_026.jpg,
00001081_001.jpg,
00001081_004.jpg,
00001081_006.jpg,
00001081_007.jpg,
00001081_018.jpg,
00001081_019.jpg,
00001081_023.jpg,
00001081_025.jpg,
00001081_028.jpg,
00001081_029.jpg,
00001082_010.jpg,
00001082_019.jpg,
00001082_023.jpg,
00001082_025.jpg,
00001082_027.jpg,
00001083_007.jpg,
00001083_016.jpg,
00001083_017.jpg,
00001083_018.jpg,
00001084_002.jpg,
00001084_004.jpg,
00001084_006.jpg,
00001084_007.jpg,
00001084_008.jpg,
00001084_009.jpg,
00001084_012.jpg,
00001084_014.jpg,
00001085_005.jpg,
00001085_009.jpg,
00001085_010.jpg,
00001085_012.jpg,
00001085_013.jpg,
00001085_014.jpg,
00001085_015.jpg,
00001085_028.jpg,
00001086_000.jpg,
00001086_001.jpg,
00001086_003.jpg,
00001086_015.jpg,
00001086_026.jpg,
00001087_008.jpg,
00001087_009.jpg,
00001087_012.jpg,
00001087_014.jpg,
00001087_022.jpg,
00001087_024.jpg,
00001087_025.jpg,
00001087_026.jpg,
00001088_003.jpg,
00001088_005.jpg,
00001088_010.jpg,
00001088_020.jpg,
00001088_026.jpg,
00001088_029.jpg,
00001089_007.jpg,
00001089_008.jpg,
00001089_010.jpg,
00001089_013.jpg,
00001089_014.jpg,
00001089_015.jpg,
00001089_020.jpg,
00001089_021.jpg,
00001089_022.jpg,
00001089_029.jpg,
00001090_007.jpg,
00001090_013.jpg,
00001091_001.jpg,
00001091_004.jpg,
00001091_006.jpg,
00001091_007.jpg,
00001091_009.jpg,
00001091_019.jpg,
00001091_022.jpg,
00001091_024.jpg,
00001091_028.jpg,
00001092_002.jpg,
00001092_004.jpg,
00001092_013.jpg,
00001092_021.jpg,
00001092_025.jpg,
00001092_028.jpg,
00001093_001.jpg,
00001093_005.jpg,
00001093_011.jpg,
00001093_020.jpg,
00001093_023.jpg,
00001093_024.jpg,
00001093_029.jpg,
00001094_006.jpg,
00001094_010.jpg,
00001094_019.jpg,
00001094_026.jpg,
00001095_003.jpg,
00001095_007.jpg,
00001095_011.jpg,
00001095_014.jpg,
00001095_019.jpg,
00001095_023.jpg,
00001095_028.jpg,
00001095_029.jpg,
00001096_000.jpg,
00001096_002.jpg,
00001096_003.jpg,
00001096_006.jpg,
00001096_010.jpg,
00001096_014.jpg,
00001096_019.jpg,
00001096_025.jpg,
00001097_001.jpg,
00001097_003.jpg,
00001097_011.jpg,
00001097_015.jpg,
00001097_017.jpg,
00001097_021.jpg,
00001097_022.jpg,
00001097_026.jpg,
00001098_002.jpg,
00001098_014.jpg,
00001098_015.jpg,
00001098_016.jpg,
00001098_024.jpg,
00001098_027.jpg,
00001098_028.jpg,
00001099_003.jpg,
00001099_004.jpg,
00001099_009.jpg,
00001099_011.jpg,
00001099_012.jpg,
00001099_014.jpg,
00001099_015.jpg,
00001099_016.jpg,
